id	language	institutionID	institutionCode	collectionCode	basisOfRecord	materialSampleID	occurrenceID	catalogNumber	recordNumber	recordedBy	eventDate	habitat	eventRemarks	continent	country	countryCode	stateProvince	county	minimumElevationInMeters	maximumElevationInMeters	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	georeferenceRemarks	scientificName	acceptedNameUsage	nameAccordingTo	kingdom	class	order	family	genus	specificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	taxonomicStatus
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0339	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0339	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0339		Hermes Cuadros	9/10/2013	Bosque Seco Tropical	Cobertura Bosque Secundario 60%., Cobertura Rastrojo 40%, altura dosel 4 m., Caracteristicas del territorio: Pendiente, roca arenosa, esquistos., Presión dentro del fragmento: Infraestructura humana., Presión en la matriz que rodea el fragmento: Cultivos agrícolas.	SA	Colombia	CO	Magdalena	Cienaga	360	360	"10°56'56"""	"74°9'35"""	grados minutos segundos	WGS84	10.9488889	-74.1597222	6		Aphelandra pulcherrima		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Lamiales	Acanthaceae	Aphelandra	pulcherrima	Especie		(Jacq.) Kunth	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0340	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0340	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0340	HC6442(ref)	Hermes Cuadros	9/10/2013	Bosque Seco Tropical	Cobertura Bosque Secundario 60%., Cobertura Rastrojo 40%, altura dosel 4 m., Caracteristicas del territorio: Pendiente, roca arenosa, esquistos., Presión dentro del fragmento: Infraestructura humana., Presión en la matriz que rodea el fragmento: Cultivos agrícolas.	SA	Colombia	CO	Magdalena	Cienaga	360	360	"10°56'56"""	"74°9'35"""	grados minutos segundos	WGS84	10.9488889	-74.1597222	6		Pogonopus speciosus		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Gentianales	Rubiaceae	Pogonopus	speciosus	Especie		(Jacq.) K. Schum.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0341	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0341	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0341		Hermes Cuadros	9/10/2013	Bosque Seco Tropical	Cobertura Bosque Secundario 60%., Cobertura Rastrojo 40%, altura dosel 4 m., Caracteristicas del territorio: Pendiente, roca arenosa, esquistos., Presión dentro del fragmento: Infraestructura humana., Presión en la matriz que rodea el fragmento: Cultivos agrícolas.	SA	Colombia	CO	Magdalena	Cienaga	360	360	"10°56'56"""	"74°9'35"""	grados minutos segundos	WGS84	10.9488889	-74.1597222	6		Curatella americana		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Dilleniales	Dilleniaceae	Curatella	americana	Especie		L.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0342	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0342	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0342	HC6451(ref)	Hermes Cuadros	10/10/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%, altura emergente 25 m., Cobertura Bosque Secundario 20%., Cobertura Rastrojo 30%., Caracteristicas del territorio: Pendiente ascendente, roca arenisca., Presión dentro del fragmento: Ecoturismo,infraestructura humana., Presión en la matriz que rodea el fragmento: Canteras, infraestructura humana.	SA	Colombia	CO	Magdalena	Santa Marta	10	10	"11°17'04"""	"74°8'46"""	grados minutos segundos	WGS84	11.2844444	-74.1461111	6		Aspidosperma polyneuron		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Gentianales	Apocynaceae	Aspidosperma	polyneuron	Especie		Müll. Arg.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0343	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0343	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0343		Hermes Cuadros	10/10/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%, altura emergente 25 m., Cobertura Bosque Secundario 20%., Cobertura Rastrojo 30%., Caracteristicas del territorio: Pendiente ascendente, roca arenisca., Presión dentro del fragmento: Ecoturismo,infraestructura humana., Presión en la matriz que rodea el fragmento: Canteras, infraestructura humana.	SA	Colombia	CO	Magdalena	Santa Marta	10	10	"11°17'04"""	"74°8'46"""	grados minutos segundos	WGS84	11.2844444	-74.1461111	6		Hura crepitans		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Malpighiales	Euphorbiaceae	Hura	crepitans	Especie		L.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0344	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0344	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0344		Hermes Cuadros	10/10/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%, altura emergente 25 m., Cobertura Bosque Secundario 20%., Cobertura Rastrojo 30%., Caracteristicas del territorio: Pendiente ascendente, roca arenisca., Presión dentro del fragmento: Ecoturismo,infraestructura humana., Presión en la matriz que rodea el fragmento: Canteras, infraestructura humana.	SA	Colombia	CO	Magdalena	Santa Marta	10	10	"11°17'04"""	"74°8'46"""	grados minutos segundos	WGS84	11.2844444	-74.1461111	6		Handroanthus billbergii		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Lamiales	Bignoniaceae	Handroanthus	billbergii	Especie		(Bureau & K. Schum.) S. O. Grose	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0345	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0345	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0345		Hermes Cuadros	10/10/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%, altura emergente 25 m., Cobertura Bosque Secundario 20%., Cobertura Rastrojo 30%., Caracteristicas del territorio: Pendiente ascendente, roca arenisca., Presión dentro del fragmento: Ecoturismo,infraestructura humana., Presión en la matriz que rodea el fragmento: Canteras, infraestructura humana.	SA	Colombia	CO	Magdalena	Santa Marta	10	10	"11°17'04"""	"74°8'46"""	grados minutos segundos	WGS84	11.2844444	-74.1461111	6		Libidibia ebano		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Fabales	Fabaceae	Libidibia	ebano	Especie		(H. Karst.) Britton & Killip	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0346	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0346	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0346		Hermes Cuadros	10/10/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%, altura emergente 25 m., Cobertura Bosque Secundario 20%., Cobertura Rastrojo 30%., Caracteristicas del territorio: Pendiente ascendente, roca arenisca., Presión dentro del fragmento: Ecoturismo,infraestructura humana., Presión en la matriz que rodea el fragmento: Canteras, infraestructura humana.	SA	Colombia	CO	Magdalena	Santa Marta	10	10	"11°17'04"""	"74°8'46"""	grados minutos segundos	WGS84	11.2844444	-74.1461111	6		Pseudobombax septenatum		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Malvales	Malvaceae	Pseudobombax	septenatum	Especie		(Jacq.) Dugand	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0347	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0347	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0347		Hermes Cuadros	10/10/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%, altura emergente 25 m., Cobertura Bosque Secundario 20%., Cobertura Rastrojo 30%., Caracteristicas del territorio: Pendiente ascendente, roca arenisca., Presión dentro del fragmento: Ecoturismo,infraestructura humana., Presión en la matriz que rodea el fragmento: Canteras, infraestructura humana.	SA	Colombia	CO	Magdalena	Santa Marta	10	10	"11°17'04"""	"74°8'46"""	grados minutos segundos	WGS84	11.2844444	-74.1461111	6		Bursera simaruba		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Sapindales	Burseraceae	Bursera	simaruba	Especie		(L.) Sarg.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0348	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0348	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0348		Hermes Cuadros	10/10/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%., Cobertura Bosque Secundario 20%, altura emergente 20 m., Cobertura Rastrojo 30%., Caracteristicas del territorio: Pendiente ascendente, roca arenisca., Presión dentro del fragmento: Ecoturismo,infraestructura humana., Presión en la matriz que rodea el fragmento: Canteras, infraestructura humana.	SA	Colombia	CO	Magdalena	Santa Marta	10	10	"11°17'04"""	"74°8'46"""	grados minutos segundos	WGS84	11.2844444	-74.1461111	6		Hura crepitans		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Malpighiales	Euphorbiaceae	Hura	crepitans	Especie		L.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0349	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0349	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0349		Hermes Cuadros	10/10/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%., Cobertura Bosque Secundario 20%, altura emergente 20 m., Cobertura Rastrojo 30%., Caracteristicas del territorio: Pendiente ascendente, roca arenisca., Presión dentro del fragmento: Ecoturismo,infraestructura humana., Presión en la matriz que rodea el fragmento: Canteras, infraestructura humana.	SA	Colombia	CO	Magdalena	Santa Marta	10	10	"11°17'04"""	"74°8'46"""	grados minutos segundos	WGS84	11.2844444	-74.1461111	6		Cochlospermum vitifolium		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Malvales	Bixaceae	Cochlospermum	vitifolium	Especie		(Willd.) Spreng.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0350	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0350	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0350		Hermes Cuadros	10/10/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%., Cobertura Bosque Secundario 20%, altura emergente 20 m., Cobertura Rastrojo 30%., Caracteristicas del territorio: Pendiente ascendente, roca arenisca., Presión dentro del fragmento: Ecoturismo,infraestructura humana., Presión en la matriz que rodea el fragmento: Canteras, infraestructura humana.	SA	Colombia	CO	Magdalena	Santa Marta	10	10	"11°17'04"""	"74°8'46"""	grados minutos segundos	WGS84	11.2844444	-74.1461111	6		Stenocereus griseus		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Caryophyllales	Cactaceae	Stenocereus	griseus	Especie		(Haw.) Buxb.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0351	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0351	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0351		Hermes Cuadros	10/10/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%., Cobertura Bosque Secundario 20%, altura emergente 20 m., Cobertura Rastrojo 30%., Caracteristicas del territorio: Pendiente ascendente, roca arenisca., Presión dentro del fragmento: Ecoturismo,infraestructura humana., Presión en la matriz que rodea el fragmento: Canteras, infraestructura humana.	SA	Colombia	CO	Magdalena	Santa Marta	10	10	"11°17'04"""	"74°8'46"""	grados minutos segundos	WGS84	11.2844444	-74.1461111	6		Piptadenia flava		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Fabales	Fabaceae	Piptadenia	flava	Especie		(Spreng. ex DC.) Benth.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0352	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0352	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0352		Hermes Cuadros	10/10/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%., Cobertura Bosque Secundario 20%, altura emergente 20 m., Cobertura Rastrojo 30%., Caracteristicas del territorio: Pendiente ascendente, roca arenisca., Presión dentro del fragmento: Ecoturismo,infraestructura humana., Presión en la matriz que rodea el fragmento: Canteras, infraestructura humana.	SA	Colombia	CO	Magdalena	Santa Marta	10	10	"11°17'04"""	"74°8'46"""	grados minutos segundos	WGS84	11.2844444	-74.1461111	6		Haematoxylum brasiletto		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Fabales	Fabaceae	Haematoxylum	brasiletto	Especie		H. Karst.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0353	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0353	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0353		Hermes Cuadros	10/10/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%., Cobertura Bosque Secundario 20%., Cobertura Rastrojo 30%, altura emergente 10 m., Caracteristicas del territorio: Pendiente ascendente, roca arenisca., Presión dentro del fragmento: Ecoturismo,infraestructura humana., Presión en la matriz que rodea el fragmento: Canteras, infraestructura humana.	SA	Colombia	CO	Magdalena	Santa Marta	10	10	"11°17'04"""	"74°8'46"""	grados minutos segundos	WGS84	11.2844444	-74.1461111	6		Cordia		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Boraginales	Boraginaceae	Cordia		Género	sp		Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0354	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0354	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0354		Hermes Cuadros	10/10/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%., Cobertura Bosque Secundario 20%., Cobertura Rastrojo 30%, altura emergente 10 m., Caracteristicas del territorio: Pendiente ascendente, roca arenisca., Presión dentro del fragmento: Ecoturismo,infraestructura humana., Presión en la matriz que rodea el fragmento: Canteras, infraestructura humana.	SA	Colombia	CO	Magdalena	Santa Marta	10	10	"11°17'04"""	"74°8'46"""	grados minutos segundos	WGS84	11.2844444	-74.1461111	6		Piptadenia flava		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Fabales	Fabaceae	Piptadenia	flava	Especie		(Spreng. ex DC.) Benth.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0355	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0355	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0355		Hermes Cuadros	10/10/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%., Cobertura Bosque Secundario 20%., Cobertura Rastrojo 30%, altura emergente 10 m., Caracteristicas del territorio: Pendiente ascendente, roca arenisca., Presión dentro del fragmento: Ecoturismo,infraestructura humana., Presión en la matriz que rodea el fragmento: Canteras, infraestructura humana.	SA	Colombia	CO	Magdalena	Santa Marta	10	10	"11°17'04"""	"74°8'46"""	grados minutos segundos	WGS84	11.2844444	-74.1461111	6		Crateva tapia		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Brassicales	Capparaceae	Crateva	tapia	Especie		L.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0356	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0356	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0356		Hermes Cuadros	10/10/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%., Cobertura Bosque Secundario 20%., Cobertura Rastrojo 30%, altura emergente 10 m., Caracteristicas del territorio: Pendiente ascendente, roca arenisca., Presión dentro del fragmento: Ecoturismo,infraestructura humana., Presión en la matriz que rodea el fragmento: Canteras, infraestructura humana.	SA	Colombia	CO	Magdalena	Santa Marta	10	10	"11°17'04"""	"74°8'46"""	grados minutos segundos	WGS84	11.2844444	-74.1461111	6		Cordia dentata		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Boraginales	Boraginaceae	Cordia	dentata	Especie		Poir.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0357	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0357	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0357		Hermes Cuadros	10/10/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%., Cobertura Bosque Secundario 20%., Cobertura Rastrojo 30%, altura emergente 10 m., Caracteristicas del territorio: Pendiente ascendente, roca arenisca., Presión dentro del fragmento: Ecoturismo,infraestructura humana., Presión en la matriz que rodea el fragmento: Canteras, infraestructura humana.	SA	Colombia	CO	Magdalena	Santa Marta	10	10	"11°17'04"""	"74°8'46"""	grados minutos segundos	WGS84	11.2844444	-74.1461111	6		Randia formosa	Rosenbergiodendron formosum (Jacq.) Fagerl.	Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Gentianales	Rubiaceae	Randia	formosa	Especie		(Jacq.) K. Schum.	Sinónimo
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0358	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0358	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0358	HC6465(ref)	Hermes Cuadros	10/10/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%., Cobertura Bosque Secundario 20%., Cobertura Rastrojo 30%, altura emergente 10 m., Caracteristicas del territorio: Pendiente ascendente, roca arenisca., Presión dentro del fragmento: Ecoturismo,infraestructura humana., Presión en la matriz que rodea el fragmento: Canteras, infraestructura humana.	SA	Colombia	CO	Magdalena	Santa Marta	10	10	"11°17'04"""	"74°8'46"""	grados minutos segundos	WGS84	11.2844444	-74.1461111	6		Senna atomaria		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Fabales	Fabaceae	Senna	atomaria	Especie		(L.) H.S. Irwin & Barneby	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0359	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0359	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0359		Hermes Cuadros	10/10/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%, altura dosel 15 m., Cobertura Bosque Secundario 20%., Cobertura Rastrojo 30%., Caracteristicas del territorio: Pendiente ascendente, roca arenisca., Presión dentro del fragmento: Ecoturismo,infraestructura humana., Presión en la matriz que rodea el fragmento: Canteras, infraestructura humana.	SA	Colombia	CO	Magdalena	Santa Marta	10	10	"11°17'04"""	"74°8'46"""	grados minutos segundos	WGS84	11.2844444	-74.1461111	6		Stenocereus griseus		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Caryophyllales	Cactaceae	Stenocereus	griseus	Especie		(Haw.) Buxb.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0360	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0360	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0360		Hermes Cuadros	10/10/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%, altura dosel 15 m., Cobertura Bosque Secundario 20%., Cobertura Rastrojo 30%., Caracteristicas del territorio: Pendiente ascendente, roca arenisca., Presión dentro del fragmento: Ecoturismo,infraestructura humana., Presión en la matriz que rodea el fragmento: Canteras, infraestructura humana.	SA	Colombia	CO	Magdalena	Santa Marta	10	10	"11°17'04"""	"74°8'46"""	grados minutos segundos	WGS84	11.2844444	-74.1461111	6		Morisonia americana		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Brassicales	Capparaceae	Morisonia	americana	Especie		L.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0361	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0361	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0361		Hermes Cuadros	10/10/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%, altura dosel 15 m., Cobertura Bosque Secundario 20%., Cobertura Rastrojo 30%., Caracteristicas del territorio: Pendiente ascendente, roca arenisca., Presión dentro del fragmento: Ecoturismo,infraestructura humana., Presión en la matriz que rodea el fragmento: Canteras, infraestructura humana.	SA	Colombia	CO	Magdalena	Santa Marta	10	10	"11°17'04"""	"74°8'46"""	grados minutos segundos	WGS84	11.2844444	-74.1461111	6		Pereskia guamacho		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Caryophyllales	Cactaceae	Pereskia	guamacho	Especie		F.A.C. Weber	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0362	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0362	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0362		Hermes Cuadros	10/10/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%, altura dosel 15 m., Cobertura Bosque Secundario 20%., Cobertura Rastrojo 30%., Caracteristicas del territorio: Pendiente ascendente, roca arenisca., Presión dentro del fragmento: Ecoturismo,infraestructura humana., Presión en la matriz que rodea el fragmento: Canteras, infraestructura humana.	SA	Colombia	CO	Magdalena	Santa Marta	10	10	"11°17'04"""	"74°8'46"""	grados minutos segundos	WGS84	11.2844444	-74.1461111	6		Ruprechtia ramiflora		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Caryophyllales	Polygonaceae	Ruprechtia	ramiflora	Especie		(Jacq.) C.A. Mey.	Aceptado
