"","Proyecto","Estacion","Departamento","CodPuntoConteo","Familia","Especie","PlotAsoc","Trans_c","Perm_c","individuos"
"6550","GEF","Lluviosa","Cesar","L_C_MM_34","Thamnophilidae","Formicivora intermedia","T1P3","Medium","Medium",1
"6551","GEF","Lluviosa","Huila","L_H_MM_40","Thamnophilidae","Formicivora intermedia","T1P3","Medium","Medium",1
"6552","GEF","Lluviosa","Huila","L_H_MM_42","Thamnophilidae","Formicivora intermedia","T1P3","Medium","Medium",1
"6553","GEF","Lluviosa","Huila","L_H_MM_44","Thamnophilidae","Formicivora intermedia","T1P3","Medium","Medium",1
"6554","GEF","Seca","Huila","S_H_MM_12","Thamnophilidae","Formicivora intermedia","T1P3","Medium","Medium",2
"6555","GEF","Lluviosa","Bolívar","L_B_MB_19","Psittacidae","Forpus conspicillatus","T1P3","Medium","Medium",2
"6556","GEF","Lluviosa","Bolívar","L_B_MB_20","Psittacidae","Forpus conspicillatus","T1P3","Medium","Medium",1
"6557","GEF","Lluviosa","Bolívar","L_B_MB_20","Furnariidae","Furnarius leucopus","T1P3","Medium","Medium",1
"6558","GEF","Lluviosa","Cesar","L_C_MM_32","Furnariidae","Furnarius leucopus","T1P3","Medium","Medium",1
"6559","GEF","Seca","Bolívar","S_B_MB_4","Furnariidae","Furnarius leucopus","T1P3","Medium","Medium",1
"6560","GEF","Seca","Cesar","S_C_MM_11","Furnariidae","Furnarius leucopus","T1P3","Medium","Medium",1
"6561","GEF","Lluviosa","Bolívar","L_B_MB_19","Galbulidae","Galbula ruficauda","T1P3","Medium","Medium",3
"6562","GEF","Lluviosa","Bolívar","L_B_MM_29","Galbulidae","Galbula ruficauda","T1P3","Medium","Medium",2
"6563","GEF","Lluviosa","Bolívar","L_B_MM_30","Galbulidae","Galbula ruficauda","T1P3","Medium","Medium",1
"6564","GEF","Lluviosa","Cesar","L_C_MM_31","Galbulidae","Galbula ruficauda","T1P3","Medium","Medium",1
"6565","GEF","Lluviosa","Cesar","L_C_MM_32","Galbulidae","Galbula ruficauda","T1P3","Medium","Medium",2
"6566","GEF","Lluviosa","Cesar","L_C_MM_34","Galbulidae","Galbula ruficauda","T1P3","Medium","Medium",2
"6567","GEF","Lluviosa","Huila","L_H_MM_42","Galbulidae","Galbula ruficauda","T1P3","Medium","Medium",1
"6568","GEF","Lluviosa","Huila","L_H_MM_43","Galbulidae","Galbula ruficauda","T1P3","Medium","Medium",1
"6569","GEF","Seca","Bolívar","S_B_MB_2","Galbulidae","Galbula ruficauda","T1P3","Medium","Medium",2
"6570","GEF","Seca","Cesar","S_C_MM_11","Galbulidae","Galbula ruficauda","T1P3","Medium","Medium",1
"6571","GEF","Seca","Huila","S_H_MM_13","Galbulidae","Galbula ruficauda","T1P3","Medium","Medium",1
"6572","GEF","Seca","Huila","S_H_MM_13","Accipitridae","Gampsonyx swansonii","T1P3","Medium","Medium",1
"6573","GEF","Seca","Bolívar","S_B_MB_4","Accipitridae","Geranoaetus melanoleucus","T1P3","Medium","Medium",2
"6574","GEF","Lluviosa","Bolívar","L_B_MM_29","Accipitridae","Geranospiza caerulescens","T1P3","Medium","Medium",1
"6575","GEF","Seca","Bolívar","S_B_MB_2","Strigidae","Glaucidium brasilianum","T1P3","Medium","Medium",2
"6576","GEF","Seca","Bolívar","S_B_MB_4","Strigidae","Glaucidium brasilianum","T1P3","Medium","Medium",2
"6577","GEF","Lluviosa","Bolívar","L_B_MM_29","Trochilidae","Glaucis hirsutus","T1P3","Medium","Medium",1
"6578","GEF","Lluviosa","Bolívar","L_B_MM_30","Trochilidae","Glaucis hirsutus","T1P3","Medium","Medium",1
"6579","GEF","Lluviosa","Cesar","L_C_MM_32","Trochilidae","Glaucis hirsutus","T1P3","Medium","Medium",1
"6580","GEF","Seca","Bolívar","S_B_MB_10","Trochilidae","Glaucis hirsutus","T1P3","Medium","Medium",1
"6581","GEF","Seca","Bolívar","S_B_MB_2","Trochilidae","Glaucis hirsutus","T1P3","Medium","Medium",2
"6582","GEF","Seca","Bolívar","S_B_MB_4","Trochilidae","Glaucis hirsutus","T1P3","Medium","Medium",2
"6583","GEF","Seca","Cesar","S_C_MM_11","Trochilidae","Glaucis hirsutus","T1P3","Medium","Medium",1
"6584","GEF","Lluviosa","Huila","L_H_MM_40","Tyrannidae","Hemitriccus margaritaceiventer","T1P3","Medium","Medium",1
"6585","GEF","Lluviosa","Huila","L_H_MM_42","Tyrannidae","Hemitriccus margaritaceiventer","T1P3","Medium","Medium",1
"6586","GEF","Lluviosa","Huila","L_H_MM_43","Tyrannidae","Hemitriccus margaritaceiventer","T1P3","Medium","Medium",1
"6587","GEF","Lluviosa","Huila","L_H_MM_44","Tyrannidae","Hemitriccus margaritaceiventer","T1P3","Medium","Medium",1
"6588","GEF","Seca","Huila","S_H_MM_11","Tyrannidae","Hemitriccus margaritaceiventer","T1P3","Medium","Medium",1
"6589","GEF","Seca","Huila","S_H_MM_13","Tyrannidae","Hemitriccus margaritaceiventer","T1P3","Medium","Medium",1
"6590","GEF","Seca","Huila","S_H_MM_14","Tyrannidae","Hemitriccus margaritaceiventer","T1P3","Medium","Medium",1
"6591","GEF","Lluviosa","Bolívar","L_B_MM_29","Falconidae","Herpetotheres cachinnans","T1P3","Medium","Medium",1
"6592","GEF","Lluviosa","Bolívar","L_B_MM_30","Falconidae","Herpetotheres cachinnans","T1P3","Medium","Medium",1
"6593","GEF","Lluviosa","Bolívar","L_B_MM_29","Vireonidae","Hylophilus flavipes","T1P3","Medium","Medium",1
"6594","GEF","Lluviosa","Cesar","L_C_MM_31","Vireonidae","Hylophilus flavipes","T1P3","Medium","Medium",1
"6595","GEF","Lluviosa","Cesar","L_C_MM_34","Vireonidae","Hylophilus flavipes","T1P3","Medium","Medium",1
"6596","GEF","Lluviosa","Huila","L_H_MM_40","Vireonidae","Hylophilus flavipes","T1P3","Medium","Medium",1
"6597","GEF","Lluviosa","Huila","L_H_MM_41","Vireonidae","Hylophilus flavipes","T1P3","Medium","Medium",1
"6598","GEF","Lluviosa","Huila","L_H_MM_42","Vireonidae","Hylophilus flavipes","T1P3","Medium","Medium",1
"6599","GEF","Lluviosa","Huila","L_H_MM_43","Vireonidae","Hylophilus flavipes","T1P3","Medium","Medium",1
"6600","GEF","Seca","Cesar","S_C_MM_10","Vireonidae","Hylophilus flavipes","T1P3","Medium","Medium",1
"6601","GEF","Seca","Cesar","S_C_MM_4","Vireonidae","Hylophilus flavipes","T1P3","Medium","Medium",1
"6602","GEF","Seca","Huila","S_H_MM_11","Vireonidae","Hylophilus flavipes","T1P3","Medium","Medium",1
"6603","GEF","Seca","Huila","S_H_MM_13","Vireonidae","Hylophilus flavipes","T1P3","Medium","Medium",2
"6604","GEF","Seca","Huila","S_H_MM_14","Vireonidae","Hylophilus flavipes","T1P3","Medium","Medium",1
"6605","GEF","Lluviosa","Bolívar","L_B_MM_29","Icteridae","Icterus auricapillus","T1P3","Medium","Medium",1
"6606","GEF","Seca","Bolívar","S_B_MB_4","Icteridae","Icterus auricapillus","T1P3","Medium","Medium",2
"6607","GEF","Lluviosa","Bolívar","L_B_MB_19","Icteridae","Icterus chrysater","T1P3","Medium","Medium",1
"6608","GEF","Seca","Cesar","S_C_MM_10","Icteridae","Icterus chrysater","T1P3","Medium","Medium",1
"6609","GEF","Lluviosa","Bolívar","L_B_MB_19","Icteridae","Icterus mesomelas","T1P3","Medium","Medium",2
"6610","GEF","Lluviosa","Bolívar","L_B_MM_30","Falconidae","Inezia caudata","T1P3","Medium","Medium",1
"6611","GEF","Lluviosa","Bolívar","L_B_MM_29","Tyrannidae","Legatus leucophaius","T1P3","Medium","Medium",1
"6612","GEF","Lluviosa","Cesar","L_C_MM_31","Tyrannidae","Legatus leucophaius","T1P3","Medium","Medium",3
"6613","GEF","Lluviosa","Cesar","L_C_MM_33","Tyrannidae","Legatus leucophaius","T1P3","Medium","Medium",2
"6614","GEF","Lluviosa","Cesar","L_C_MM_34","Tyrannidae","Legatus leucophaius","T1P3","Medium","Medium",1
"6615","GEF","Lluviosa","Cesar","L_C_MM_35","Tyrannidae","Legatus leucophaius","T1P3","Medium","Medium",2
"6616","GEF","Seca","Huila","S_H_MM_11","Tyrannidae","Legatus leucophaius","T1P3","Medium","Medium",1
"6617","GEF","Seca","Huila","S_H_MM_14","Tyrannidae","Legatus leucophaius","T1P3","Medium","Medium",1
"6618","GEF","Seca","Huila","S_H_MM_14","Furnariidae","Lepidocolaptes souleyetii","T1P3","Medium","Medium",1
"6619","GEF","Lluviosa","Bolívar","L_B_MM_29","Trochilidae","Lepidopyga coeruleogularis","T1P3","Medium","Medium",1
"6620","GEF","Seca","Cesar","S_C_MM_11","Trochilidae","Lepidopyga goudoti","T1P3","Medium","Medium",1
"6621","GEF","Seca","Bolívar","S_B_MB_10","Tyrannidae","Leptopogon amaurocephalus","T1P3","Medium","Medium",1
"6622","GEF","Lluviosa","Bolívar","L_B_MB_19","Columbidae","Leptotila verreauxi","T1P3","Medium","Medium",2
"6623","GEF","Lluviosa","Bolívar","L_B_MB_20","Columbidae","Leptotila verreauxi","T1P3","Medium","Medium",1
"6624","GEF","Lluviosa","Bolívar","L_B_MM_29","Columbidae","Leptotila verreauxi","T1P3","Medium","Medium",1
"6625","GEF","Lluviosa","Bolívar","L_B_MM_30","Columbidae","Leptotila verreauxi","T1P3","Medium","Medium",1
"6626","GEF","Lluviosa","Cesar","L_C_MM_34","Columbidae","Leptotila verreauxi","T1P3","Medium","Medium",2
"6627","GEF","Lluviosa","Huila","L_H_MM_41","Columbidae","Leptotila verreauxi","T1P3","Medium","Medium",1
"6628","GEF","Lluviosa","Huila","L_H_MM_44","Columbidae","Leptotila verreauxi","T1P3","Medium","Medium",1
"6629","GEF","Seca","Bolívar","S_B_MB_2","Columbidae","Leptotila verreauxi","T1P3","Medium","Medium",1
"6630","GEF","Seca","Cesar","S_C_MM_10","Columbidae","Leptotila verreauxi","T1P3","Medium","Medium",4
"6631","GEF","Seca","Cesar","S_C_MM_11","Columbidae","Leptotila verreauxi","T1P3","Medium","Medium",1
"6632","GEF","Seca","Cesar","S_C_MM_4","Columbidae","Leptotila verreauxi","T1P3","Medium","Medium",1
"6633","GEF","Seca","Huila","S_H_MM_13","Columbidae","Leptotila verreauxi","T1P3","Medium","Medium",2
"6634","GEF","Lluviosa","Bolívar","L_B_MM_30","Pipridae","Manacus manacus","T1P3","Medium","Medium",1
"6635","GEF","Lluviosa","Cesar","L_C_MM_33","Pipridae","Manacus manacus","T1P3","Medium","Medium",2
"6636","GEF","Seca","Bolívar","S_B_MB_4","Pipridae","Manacus manacus","T1P3","Medium","Medium",2
"6637","GEF","Lluviosa","Cesar","L_C_MM_34","Tyrannidae","Megarynchus pitangua","T1P3","Medium","Medium",3
"6638","GEF","Seca","Bolívar","S_B_MB_2","Tyrannidae","Megarynchus pitangua","T1P3","Medium","Medium",1
"6639","GEF","Seca","Huila","S_H_MM_15","Tyrannidae","Megarynchus pitangua","T1P3","Medium","Medium",1
"6640","GEF","Lluviosa","Bolívar","L_B_MB_20","Picidae","Melanerpes rubricapillus","T1P3","Medium","Medium",1
"6641","GEF","Lluviosa","Bolívar","L_B_MM_29","Picidae","Melanerpes rubricapillus","T1P3","Medium","Medium",1
"6642","GEF","Lluviosa","Bolívar","L_B_MM_30","Picidae","Melanerpes rubricapillus","T1P3","Medium","Medium",1
"6643","GEF","Lluviosa","Cesar","L_C_MM_34","Picidae","Melanerpes rubricapillus","T1P3","Medium","Medium",2
"6644","GEF","Seca","Bolívar","S_B_MB_2","Picidae","Melanerpes rubricapillus","T1P3","Medium","Medium",1
"6645","GEF","Seca","Huila","S_H_MM_13","Picidae","Melanerpes rubricapillus","T1P3","Medium","Medium",1
"6646","GEF","Seca","Huila","S_H_MM_14","Mimidae","Mimus gilvus","T1P3","Medium","Medium",1
"6647","GEF","Lluviosa","Cesar","L_C_MM_34","Icteridae","Molothrus oryzoborus","T1P3","Medium","Medium",20
"6648","GEF","Lluviosa","Bolívar","L_B_MM_30","Momotidae","Momotus subrufescens","T1P3","Medium","Medium",1
"6649","GEF","Lluviosa","Cesar","L_C_MM_31","Momotidae","Momotus subrufescens","T1P3","Medium","Medium",2
"6650","GEF","Seca","Huila","S_H_MM_11","Tyrannidae","Myiarchus apicalis","T1P3","Medium","Medium",1
"6651","GEF","Lluviosa","Bolívar","L_B_MB_20","Tyrannidae","Myiarchus tuberculifer","T1P3","Medium","Medium",1
"6652","GEF","Lluviosa","Bolívar","L_B_MM_29","Tyrannidae","Myiarchus tuberculifer","T1P3","Medium","Medium",1
"6653","GEF","Lluviosa","Bolívar","L_B_MM_30","Tyrannidae","Myiarchus tuberculifer","T1P3","Medium","Medium",1
"6654","GEF","Seca","Bolívar","S_B_MB_10","Tyrannidae","Myiarchus tuberculifer","T1P3","Medium","Medium",1
"6655","GEF","Seca","Bolívar","S_B_MB_2","Tyrannidae","Myiarchus tuberculifer","T1P3","Medium","Medium",2
"6656","GEF","Seca","Cesar","S_C_MM_10","Tyrannidae","Myiarchus tuberculifer","T1P3","Medium","Medium",1
"6657","GEF","Seca","Cesar","S_C_MM_11","Tyrannidae","Myiarchus tuberculifer","T1P3","Medium","Medium",1
"6658","GEF","Seca","Cesar","S_C_MM_4","Tyrannidae","Myiarchus tuberculifer","T1P3","Medium","Medium",2
"6659","GEF","Seca","Huila","S_H_MM_15","Tyrannidae","Myiarchus tuberculifer","T1P3","Medium","Medium",2
"6660","GEF","Seca","Cesar","S_C_MM_11","Tyrannidae","Myiarchus venezuelensis","T1P3","Medium","Medium",1
"6661","GEF","Lluviosa","Bolívar","L_B_MB_20","Tyrannidae","Myiodynastes luteiventris","T1P3","Medium","Medium",2
"6662","GEF","Lluviosa","Cesar","L_C_MM_34","Tyrannidae","Myiodynastes luteiventris","T1P3","Medium","Medium",2
"6663","GEF","Lluviosa","Cesar","L_C_MM_33","Tyrannidae","Myiopagis gaimardii","T1P3","Medium","Medium",1
"6664","GEF","Lluviosa","Cesar","L_C_MM_34","Tyrannidae","Myiopagis gaimardii","T1P3","Medium","Medium",1
"6665","GEF","Seca","Bolívar","S_B_MB_10","Tyrannidae","Myiopagis gaimardii","T1P3","Medium","Medium",1
"6666","GEF","Seca","Bolívar","S_B_MB_2","Tyrannidae","Myiopagis gaimardii","T1P3","Medium","Medium",2
"6667","GEF","Seca","Bolívar","S_B_MB_4","Tyrannidae","Myiopagis gaimardii","T1P3","Medium","Medium",2
"6668","GEF","Seca","Bolívar","S_B_MB_10","Tyrannidae","Myiopagis viridicata","T1P3","Medium","Medium",1
"6669","GEF","Lluviosa","Huila","L_H_MM_40","Parulidae","Myiothlypis fulvicauda","T1P3","Medium","Medium",1
"6670","GEF","Lluviosa","Bolívar","L_B_MB_19","Tyrannidae","Myiozetetes cayanensis","T1P3","Medium","Medium",3
"6671","GEF","Lluviosa","Bolívar","L_B_MB_20","Tyrannidae","Myiozetetes cayanensis","T1P3","Medium","Medium",1
"6672","GEF","Lluviosa","Cesar","L_C_MM_31","Tyrannidae","Myiozetetes cayanensis","T1P3","Medium","Medium",1
"6673","GEF","Lluviosa","Cesar","L_C_MM_34","Tyrannidae","Myiozetetes cayanensis","T1P3","Medium","Medium",2
"6674","GEF","Lluviosa","Cesar","L_C_MM_35","Tyrannidae","Myiozetetes cayanensis","T1P3","Medium","Medium",2
"6675","GEF","Seca","Cesar","S_C_MM_10","Tyrannidae","Myiozetetes cayanensis","T1P3","Medium","Medium",1
"6676","GEF","Lluviosa","Bolívar","L_B_MB_20","Thamnophilidae","Myrmeciza longipes","T1P3","Medium","Medium",1
"6677","GEF","Lluviosa","Bolívar","L_B_MM_30","Thamnophilidae","Myrmeciza longipes","T1P3","Medium","Medium",1
"6678","GEF","Lluviosa","Cesar","L_C_MM_32","Thamnophilidae","Myrmeciza longipes","T1P3","Medium","Medium",1
"6679","GEF","Lluviosa","Cesar","L_C_MM_34","Thamnophilidae","Myrmeciza longipes","T1P3","Medium","Medium",1
"6680","GEF","Lluviosa","Cesar","L_C_MM_35","Thamnophilidae","Myrmeciza longipes","T1P3","Medium","Medium",2
"6681","GEF","Lluviosa","Huila","L_H_MM_40","Thamnophilidae","Myrmeciza longipes","T1P3","Medium","Medium",1
"6682","GEF","Lluviosa","Huila","L_H_MM_42","Thamnophilidae","Myrmeciza longipes","T1P3","Medium","Medium",1
"6683","GEF","Lluviosa","Huila","L_H_MM_44","Thamnophilidae","Myrmeciza longipes","T1P3","Medium","Medium",1
"6684","GEF","Seca","Bolívar","S_B_MB_2","Thamnophilidae","Myrmeciza longipes","T1P3","Medium","Medium",2
"6685","GEF","Seca","Bolívar","S_B_MB_4","Thamnophilidae","Myrmeciza longipes","T1P3","Medium","Medium",1
"6686","GEF","Seca","Cesar","S_C_MM_10","Thamnophilidae","Myrmeciza longipes","T1P3","Medium","Medium",2
"6687","GEF","Seca","Cesar","S_C_MM_11","Thamnophilidae","Myrmeciza longipes","T1P3","Medium","Medium",2
"6688","GEF","Seca","Cesar","S_C_MM_4","Thamnophilidae","Myrmeciza longipes","T1P3","Medium","Medium",1
"6689","GEF","Seca","Huila","S_H_MM_11","Thamnophilidae","Myrmeciza longipes","T1P3","Medium","Medium",1
"6690","GEF","Seca","Huila","S_H_MM_13","Thamnophilidae","Myrmeciza longipes","T1P3","Medium","Medium",2
"6691","GEF","Seca","Huila","S_H_MM_14","Thamnophilidae","Myrmeciza longipes","T1P3","Medium","Medium",2
"6692","GEF","Seca","Huila","S_H_MM_15","Thamnophilidae","Myrmeciza longipes","T1P3","Medium","Medium",4
"6693","GEF","Seca","Huila","S_H_MM_15","Bucconidae","Notharchus hyperrhynchus ","T1P3","Medium","Medium",2
"6694","GEF","Seca","Cesar","S_C_MM_10","Odontophoridae","Odontophorus gujanensis","T1P3","Medium","Medium",1
"6695","GEF","Lluviosa","Bolívar","L_B_MM_30","Tyrannidae","Ornithion brunneicapillus","T1P3","Medium","Medium",1
"6696","GEF","Lluviosa","Cesar","L_C_MM_31","Tyrannidae","Ornithion brunneicapillus","T1P3","Medium","Medium",1
"6697","GEF","Lluviosa","Huila","L_H_MM_42","Cracidae","Ortalis columbiana","T1P3","Medium","Medium",1
"6698","GEF","Lluviosa","Huila","L_H_MM_43","Cracidae","Ortalis columbiana","T1P3","Medium","Medium",1
"6699","GEF","Lluviosa","Bolívar","L_B_MM_29","Cracidae","Ortalis garrula","T1P3","Medium","Medium",1
"6700","GEF","Lluviosa","Bolívar","L_B_MM_30","Cracidae","Ortalis garrula","T1P3","Medium","Medium",1
"6701","GEF","Seca","Bolívar","S_B_MB_4","Cracidae","Ortalis garrula","T1P3","Medium","Medium",2
"6702","GEF","Lluviosa","Bolívar","L_B_MM_29","Tityridae","Pachyramphus cinnamomeus","T1P3","Medium","Medium",1
"6703","GEF","Lluviosa","Cesar","L_C_MM_31","Tityridae","Pachyramphus cinnamomeus","T1P3","Medium","Medium",1
"6704","GEF","Lluviosa","Cesar","L_C_MM_35","Tityridae","Pachyramphus cinnamomeus","T1P3","Medium","Medium",1
"6705","GEF","Lluviosa","Huila","L_H_MM_42","Tityridae","Pachyramphus cinnamomeus","T1P3","Medium","Medium",1
"6706","GEF","Lluviosa","Cesar","L_C_MM_31","Tityridae","Pachyramphus polychopterus","T1P3","Medium","Medium",1
"6707","GEF","Seca","Bolívar","S_B_MB_4","Tityridae","Pachyramphus polychopterus","T1P3","Medium","Medium",1
"6708","GEF","Lluviosa","Huila","L_H_MM_40","Columbidae","Patagioenas cayennensis","T1P3","Medium","Medium",1
"6709","GEF","Seca","Huila","S_H_MM_11","Columbidae","Patagioenas cayennensis","T1P3","Medium","Medium",1
"6710","GEF","Seca","Huila","S_H_MM_12","Columbidae","Patagioenas cayennensis","T1P3","Medium","Medium",2
"6711","GEF","Seca","Huila","S_H_MM_13","Columbidae","Patagioenas cayennensis","T1P3","Medium","Medium",1
"6712","GEF","Seca","Huila","S_H_MM_14","Columbidae","Patagioenas cayennensis","T1P3","Medium","Medium",1
"6713","GEF","Seca","Huila","S_H_MM_15","Columbidae","Patagioenas cayennensis","T1P3","Medium","Medium",4
"6714","GEF","Lluviosa","Cesar","L_C_MM_31","Tyrannidae","Phaeomyias murina","T1P3","Medium","Medium",1
"6715","GEF","Lluviosa","Huila","L_H_MM_44","Tyrannidae","Phaeomyias murina","T1P3","Medium","Medium",1
"6716","GEF","Seca","Huila","S_H_MM_14","Tyrannidae","Phaeomyias murina","T1P3","Medium","Medium",1
"6717","GEF","Seca","Bolívar","S_B_MB_4","Trochilidae","Phaethornis anthophilus","T1P3","Medium","Medium",3
"6718","GEF","Seca","Huila","S_H_MM_15","Trochilidae","Phaethornis anthophilus","T1P3","Medium","Medium",1
"6719","GEF","Lluviosa","Bolívar","L_B_MM_29","Troglodytidae","Pheugopedius fasciatoventris","T1P3","Medium","Medium",1
"6720","GEF","Lluviosa","Cesar","L_C_MM_34","Troglodytidae","Pheugopedius fasciatoventris","T1P3","Medium","Medium",1
"6721","GEF","Lluviosa","Huila","L_H_MM_40","Troglodytidae","Pheugopedius fasciatoventris","T1P3","Medium","Medium",1
"6722","GEF","Lluviosa","Huila","L_H_MM_42","Troglodytidae","Pheugopedius fasciatoventris","T1P3","Medium","Medium",1
"6723","GEF","Lluviosa","Huila","L_H_MM_43","Troglodytidae","Pheugopedius fasciatoventris","T1P3","Medium","Medium",1
"6724","GEF","Lluviosa","Cesar","L_C_MM_34","Tyrannidae","Philohydor lictor","T1P3","Medium","Medium",1
"6725","GEF","Seca","Bolívar","S_B_MB_2","Tyrannidae","Phyllomyias griseiceps","T1P3","Medium","Medium",2
"6726","GEF","Seca","Cesar","S_C_MM_10","Tyrannidae","Phyllomyias nigrocapillus","T1P3","Medium","Medium",2
"6727","GEF","Lluviosa","Bolívar","L_B_MM_30","Cuculidae","Piaya cayana","T1P3","Medium","Medium",1
"6728","GEF","Lluviosa","Cesar","L_C_MM_34","Cuculidae","Piaya cayana","T1P3","Medium","Medium",1
"6729","GEF","Seca","Huila","S_H_MM_12","Cuculidae","Piaya cayana","T1P3","Medium","Medium",1
"6730","GEF","Seca","Huila","S_H_MM_14","Cuculidae","Piaya cayana","T1P3","Medium","Medium",1
"6731","GEF","Lluviosa","Bolívar","L_B_MM_29","Picidae","Picumnus cinnamomeus","T1P3","Medium","Medium",1
"6732","GEF","Lluviosa","Huila","L_H_MM_43","Picidae","Picumnus cinnamomeus","T1P3","Medium","Medium",1
"6733","GEF","Lluviosa","Bolívar","L_B_MM_30","Psittacidae","Pionus menstruus","T1P3","Medium","Medium",2
"6734","GEF","Lluviosa","Cesar","L_C_MM_34","Psittacidae","Pionus menstruus","T1P3","Medium","Medium",3
"6735","GEF","Seca","Bolívar","S_B_MB_4","Psittacidae","Pionus menstruus","T1P3","Medium","Medium",2
"6736","GEF","Seca","Cesar","S_C_MM_10","Psittacidae","Pionus menstruus","T1P3","Medium","Medium",1
"6737","GEF","Seca","Cesar","S_C_MM_11","Psittacidae","Pionus menstruus","T1P3","Medium","Medium",1
"6738","GEF","Seca","Cesar","S_C_MM_4","Psittacidae","Pionus menstruus","T1P3","Medium","Medium",1
"6739","GEF","Lluviosa","Bolívar","L_B_MB_19","Cardinalidae","Piranga rubra","T1P3","Medium","Medium",2
"6740","GEF","Lluviosa","Cesar","L_C_MM_31","Tyrannidae","Pitangus sulphuratus","T1P3","Medium","Medium",2
