"","Departamento","Estacion","Familia","Especie","PlotAsoc","Trans_c","individuos"
"3807","Cesar","Seca","Cardinalidae","Piranga rubra","T2P2","Medium",1
"3808","Cesar","Seca","Tyrannidae","Pitangus sulphuratus","T2P2","Medium",1
"3809","Cesar","Seca","Tyrannidae","Poecilotriccus sylvia","T2P2","Medium",1
"3810","Cesar","Lluviosa","Polioptilidae","Polioptila plumbea","T2P2","Medium",4
"3811","Cesar","Seca","Polioptilidae","Polioptila plumbea","T2P2","Medium",1
"3812","Cesar","Lluviosa","Icteridae","Psarocolius decumanus","T2P2","Medium",1
"3813","Cesar","Seca","Icteridae","Psarocolius decumanus","T2P2","Medium",1
"3814","Cesar","Lluviosa","Thraupidae","Ramphocelus dimidiatus","T2P2","Medium",1
"3815","Cesar","Seca","Thraupidae","Ramphocelus dimidiatus","T2P2","Medium",1
"3816","Cesar","Lluviosa","Accipitridae","Rupornis magnirostris","T2P2","Medium",3
"3817","Cesar","Seca","Accipitridae","Rupornis magnirostris","T2P2","Medium",1
"3818","Cesar","Seca","Cardinalidae","Saltator coerulescens","T2P2","Medium",1
"3819","Cesar","Seca","Cardinalidae","Saltator maximus","T2P2","Medium",1
"3820","Cesar","Seca","Parulidae","Setophaga fusca","T2P2","Medium",1
"3821","Cesar","Seca","Furnariidae","Sittasomus griseicapillus","T2P2","Medium",1
"3822","Cesar","Lluviosa","Thraupidae","Tachyphonus luctuosus","T2P2","Medium",5
"3823","Cesar","Lluviosa","Thraupidae","Tangara gyrola","T2P2","Medium",1
"3824","Cesar","Seca","Cuculidae","Tapera naevia","T2P2","Medium",1
"3825","Cesar","Lluviosa","Thamnophilidae","Thamnophilus doliatus","T2P2","Medium",3
"3826","Cesar","Seca","Thamnophilidae","Thamnophilus doliatus","T2P2","Medium",1
"3827","Cesar","Seca","Thraupidae","Thraupis episcopus","T2P2","Medium",1
"3828","Cesar","Seca","Troglodytidae","Thryophilus rufalbus","T2P2","Medium",2
"3829","Cesar","Seca","Tyrannidae","Tolmomyias flaviventris","T2P2","Medium",3
"3830","Cesar","Lluviosa","Tyrannidae","Tolmomyias sulphurescens","T2P2","Medium",5
"3831","Cesar","Lluviosa","Turdidae","Turdus leucomelas","T2P2","Medium",1
"3832","Cesar","Seca","Turdidae","Turdus leucomelas","T2P2","Medium",2
"3833","Cesar","Lluviosa","Vireonidae","Vireo olivaceus","T2P2","Medium",1
"3834","Cesar","Seca","Vireonidae","Vireo olivaceus","T2P2","Medium",2
"3835","Cesar","Seca","Vireonidae","Vireolanius eximus","T2P2","Medium",1
"3836","Cesar","Lluviosa","Furnariidae","Xenops minutus","T2P2","Medium",2
"3837","Cesar","Lluviosa","Furnariidae","Xenops rutillans","T2P2","Medium",3
"3838","Cesar","Lluviosa","Furnariidae","Xiphorhynchus susurrans","T2P2","Medium",2
"3839","Cesar","Lluviosa","Trochilidae","Amazilia saucerottei","T2P3","Medium",1
"3840","Cesar","Lluviosa","Trochilidae","Amazilia tzacatl","T2P3","Medium",1
"3841","Cesar","Seca","Emberizidae","Arremon schlegeli","T2P3","Medium",2
"3842","Cesar","Seca","Emberizidae","Arremonops conirostris","T2P3","Medium",1
"3843","Cesar","Lluviosa","Tyrannidae","Atalotriccus pilaris","T2P3","Medium",7
"3844","Cesar","Seca","Tyrannidae","Atalotriccus pilaris","T2P3","Medium",8
"3845","Cesar","Lluviosa","Parulidae","Basileuterus rufifrons","T2P3","Medium",11
"3846","Cesar","Seca","Parulidae","Basileuterus rufifrons","T2P3","Medium",4
"3847","Cesar","Lluviosa","Accipitridae","Busarellus nigricollis ","T2P3","Medium",1
"3848","Cesar","Seca","Accipitridae","Buteo nitidus","T2P3","Medium",2
"3849","Cesar","Lluviosa","Icteridae","Cacicus cela","T2P3","Medium",3
"3850","Cesar","Lluviosa","Picidae","Campephilus melanoleucos","T2P3","Medium",1
"3851","Cesar","Lluviosa","Troglodytidae","Campylorhynchus griseus","T2P3","Medium",4
"3852","Cesar","Seca","Troglodytidae","Campylorhynchus griseus","T2P3","Medium",4
"3853","Cesar","Lluviosa","Troglodytidae","Cantorchilus leucotis","T2P3","Medium",2
"3854","Cesar","Seca","Troglodytidae","Cantorchilus leucotis","T2P3","Medium",3
"3855","Cesar","Lluviosa","Tyrannidae","Capsiempis flaveola","T2P3","Medium",1
"3856","Cesar","Seca","Turdidae","Catharus ustulatus","T2P3","Medium",2
"3857","Cesar","Lluviosa","Trochilidae","Chalybura buffonii","T2P3","Medium",2
"3858","Cesar","Seca","Trochilidae","Chalybura buffonii","T2P3","Medium",3
"3859","Cesar","Lluviosa","Pipridae","Chiroxiphia lanceolata","T2P3","Medium",12
"3860","Cesar","Seca","Pipridae","Chiroxiphia lanceolata","T2P3","Medium",9
"3861","Cesar","Lluviosa","Trochilidae","Chlorostilbon gibsoni","T2P3","Medium",1
"3862","Cesar","Seca","Trochilidae","Chlorostilbon gibsoni","T2P3","Medium",2
"3863","Cesar","Lluviosa","Columbidae","Claravis pretiosa","T2P3","Medium",1
"3864","Cesar","Seca","Columbidae","Claravis pretiosa","T2P3","Medium",5
"3865","Cesar","Lluviosa","Tyrannidae","Cnemotriccus fuscatus","T2P3","Medium",1
"3866","Cesar","Seca","Cuculidae","Coccyzus americanus","T2P3","Medium",1
"3867","Cesar","Seca","Thraupidae","Coereba flaveola","T2P3","Medium",3
"3868","Cesar","Seca","Thraupidae","Conirostrum leucogenys","T2P3","Medium",1
"3869","Cesar","Lluviosa","Tyrannidae","Contopus virens","T2P3","Medium",1
"3870","Cesar","Lluviosa","Tinamidae","Crypturellus soui","T2P3","Medium",2
"3871","Cesar","Seca","Tinamidae","Crypturellus soui","T2P3","Medium",2
"3872","Cesar","Lluviosa","Cardinalidae","Cyanocompsa cyanoides","T2P3","Medium",2
"3873","Cesar","Lluviosa","Corvidae","Cyanocorax affinis","T2P3","Medium",9
"3874","Cesar","Seca","Corvidae","Cyanocorax affinis","T2P3","Medium",1
"3875","Cesar","Lluviosa","Vireonidae","Cyclarhis gujanensis","T2P3","Medium",3
"3876","Cesar","Seca","Vireonidae","Cyclarhis gujanensis","T2P3","Medium",5
"3877","Cesar","Lluviosa","Furnariidae","Dendrocincla fuliginosa","T2P3","Medium",1
"3878","Cesar","Seca","Furnariidae","Dendroplex picus","T2P3","Medium",2
"3879","Cesar","Seca","Picidae","Dryocopus lineatus","T2P3","Medium",2
"3880","Cesar","Seca","Tyrannidae","Elaenia flavogaster","T2P3","Medium",1
"3881","Cesar","Seca","Tyrannidae","Empidonax traillii","T2P3","Medium",1
"3882","Cesar","Seca","Thraupidae","Eucometis penicillata","T2P3","Medium",2
"3883","Cesar","Lluviosa","Thraupidae","Euphonia laniirostris","T2P3","Medium",1
"3884","Cesar","Seca","Thraupidae","Euphonia trinitatis","T2P3","Medium",2
"3885","Cesar","Seca","Trochilidae","Florisuga mellivora","T2P3","Medium",1
"3886","Cesar","Seca","Thamnophilidae","Formicivora intermedia","T2P3","Medium",1
"3887","Cesar","Lluviosa","Psittacidae","Forpus passerinus","T2P3","Medium",5
"3888","Cesar","Lluviosa","Galbulidae","Galbula ruficauda","T2P3","Medium",1
"3889","Cesar","Seca","Galbulidae","Galbula ruficauda","T2P3","Medium",2
"3890","Cesar","Seca","Strigidae","Glaucidium brasilianum","T2P3","Medium",5
"3891","Cesar","Lluviosa","Trochilidae","Glaucis hirsutus","T2P3","Medium",2
"3892","Cesar","Seca","Furnariidae","Glyphorhynchus spirurus","T2P3","Medium",1
"3893","Cesar","Lluviosa","Vireonidae","Hylophilus flavipes","T2P3","Medium",4
"3894","Cesar","Seca","Vireonidae","Hylophilus flavipes","T2P3","Medium",2
"3895","Cesar","Seca","Icteridae","Icterus mesomelas","T2P3","Medium",5
"3896","Cesar","Seca","Furnariidae","Lepidocolaptes souleyetii","T2P3","Medium",1
"3897","Cesar","Seca","Tyrannidae","Leptopogon amaurocephalus","T2P3","Medium",1
"3898","Cesar","Seca","Columbidae","Leptotila verreauxi","T2P3","Medium",8
"3899","Cesar","Lluviosa","Pipridae","Manacus manacus","T2P3","Medium",2
"3900","Cesar","Lluviosa","Tyrannidae","Megarynchus pitangua","T2P3","Medium",2
"3901","Cesar","Seca","Tyrannidae","Megarynchus pitangua","T2P3","Medium",2
"3902","Cesar","Lluviosa","Picidae","Melanerpes rubricapillus","T2P3","Medium",1
"3903","Cesar","Seca","Picidae","Melanerpes rubricapillus","T2P3","Medium",2
"3904","Cesar","Lluviosa","Falconidae","Milvago chimachima","T2P3","Medium",1
"3905","Cesar","Seca","Tyrannidae","Mionectes oleagineus","T2P3","Medium",1
"3906","Cesar","Lluviosa","Momotidae","Momotus subrufescens","T2P3","Medium",2
"3907","Cesar","Seca","Momotidae","Momotus subrufescens","T2P3","Medium",4
"3908","Cesar","Lluviosa","Tyrannidae","Myiarchus tuberculifer","T2P3","Medium",2
"3909","Cesar","Seca","Tyrannidae","Myiarchus tuberculifer","T2P3","Medium",6
"3910","Cesar","Seca","Tyrannidae","Myiarchus venezuelensis","T2P3","Medium",4
"3911","Cesar","Lluviosa","Tyrannidae","Myiodynastes maculatus","T2P3","Medium",4
"3912","Cesar","Seca","Tyrannidae","Myiodynastes maculatus","T2P3","Medium",1
"3913","Cesar","Lluviosa","Tyrannidae","Myiopagis gaimardii","T2P3","Medium",3
"3914","Cesar","Seca","Tyrannidae","Myiopagis gaimardii","T2P3","Medium",1
"3915","Cesar","Seca","Tyrannidae","Myiopagis viridicata","T2P3","Medium",2
"3916","Cesar","Lluviosa","Tyrannidae","Myiozetetes cayanensis","T2P3","Medium",1
"3917","Cesar","Seca","Tyrannidae","Myiozetetes cayanensis","T2P3","Medium",2
"3918","Cesar","Lluviosa","Thamnophilidae","Myrmeciza longipes","T2P3","Medium",6
"3919","Cesar","Seca","Thamnophilidae","Myrmeciza longipes","T2P3","Medium",5
"3920","Cesar","Lluviosa","Bucconidae","Notharchus hyperrhynchus ","T2P3","Medium",1
"3921","Cesar","Seca","Odontophoridae","Odontophorus gujanensis","T2P3","Medium",1
"3922","Cesar","Seca","Cracidae","Ortalis garrula","T2P3","Medium",1
"3923","Cesar","Lluviosa","Tityridae","Pachyramphus cinnamomeus","T2P3","Medium",1
"3924","Cesar","Lluviosa","Tityridae","Pachyramphus polychopterus","T2P3","Medium",2
"3925","Cesar","Seca","Tityridae","Pachyramphus polychopterus","T2P3","Medium",2
"3926","Cesar","Lluviosa","Cracidae","Penelope purpurascens","T2P3","Medium",1
"3927","Cesar","Lluviosa","Troglodytidae","Pheugopedius fasciatoventris","T2P3","Medium",1
"3928","Cesar","Lluviosa","Tyrannidae","Phyllomyias griseiceps","T2P3","Medium",1
"3929","Cesar","Lluviosa","Cuculidae","Piaya cayana","T2P3","Medium",1
"3930","Cesar","Lluviosa","Psittacidae","Pionus menstruus","T2P3","Medium",2
"3931","Cesar","Seca","Cardinalidae","Piranga olivacea","T2P3","Medium",4
"3932","Cesar","Seca","Tyrannidae","Pitangus sulphuratus","T2P3","Medium",1
"3933","Cesar","Lluviosa","Tyrannidae","Poecilotriccus sylvia","T2P3","Medium",4
"3934","Cesar","Lluviosa","Polioptilidae","Polioptila plumbea","T2P3","Medium",2
"3935","Cesar","Seca","Icteridae","Psarocolius decumanus","T2P3","Medium",6
"3936","Cesar","Lluviosa","Ramphastidae","Ramphastos sulfuratus","T2P3","Medium",1
"3937","Cesar","Seca","Ramphastidae","Ramphastos sulfuratus","T2P3","Medium",2
"3938","Cesar","Lluviosa","Thraupidae","Ramphocelus dimidiatus","T2P3","Medium",8
"3939","Cesar","Lluviosa","Thraupidae","Rhodinocichla rosea","T2P3","Medium",1
"3940","Cesar","Lluviosa","Accipitridae","Rupornis magnirostris","T2P3","Medium",1
"3941","Cesar","Lluviosa","Cardinalidae","Saltator coerulescens","T2P3","Medium",1
"3942","Cesar","Lluviosa","Cardinalidae","Saltator maximus","T2P3","Medium",2
"3943","Cesar","Seca","Cardinalidae","Saltator maximus","T2P3","Medium",4
"3944","Cesar","Lluviosa","Parulidae","Setophaga pitiayumi","T2P3","Medium",1
"3945","Cesar","Seca","Parulidae","Setophaga ruticilla","T2P3","Medium",1
"3946","Cesar","Seca","Furnariidae","Sittasomus griseicapillus","T2P3","Medium",7
"3947","Cesar","Lluviosa","Accipitridae","Spizaetus ornatus","T2P3","Medium",3
"3948","Cesar","Lluviosa","Thraupidae","Tachyphonus luctuosus","T2P3","Medium",2
"3949","Cesar","Lluviosa","Cuculidae","Tapera naevia","T2P3","Medium",1
"3950","Cesar","Seca","Cuculidae","Tapera naevia","T2P3","Medium",2
"3951","Cesar","Seca","Tyrannidae","Terenotriccus erythrurus","T2P3","Medium",1
"3952","Cesar","Lluviosa","Thamnophilidae","Thamnophilus atrinucha","T2P3","Medium",2
"3953","Cesar","Seca","Thamnophilidae","Thamnophilus atrinucha","T2P3","Medium",2
"3954","Cesar","Lluviosa","Thamnophilidae","Thamnophilus doliatus","T2P3","Medium",3
"3955","Cesar","Seca","Thamnophilidae","Thamnophilus doliatus","T2P3","Medium",6
"3956","Cesar","Lluviosa","Thraupidae","Thraupis episcopus","T2P3","Medium",7
"3957","Cesar","Seca","Thraupidae","Thraupis episcopus","T2P3","Medium",4
"3958","Cesar","Seca","Thraupidae","Thraupis palmarum","T2P3","Medium",1
"3959","Cesar","Lluviosa","Troglodytidae","Thryophilus rufalbus","T2P3","Medium",3
"3960","Cesar","Seca","Troglodytidae","Thryophilus rufalbus","T2P3","Medium",9
"3961","Cesar","Lluviosa","Tyrannidae","Todirostrum cinereum ","T2P3","Medium",1
"3962","Cesar","Lluviosa","Tyrannidae","Tolmomyias flaviventris","T2P3","Medium",3
"3963","Cesar","Seca","Tyrannidae","Tolmomyias flaviventris","T2P3","Medium",4
"3964","Cesar","Lluviosa","Tyrannidae","Tolmomyias sulphurescens","T2P3","Medium",3
"3965","Cesar","Seca","Tyrannidae","Tolmomyias sulphurescens","T2P3","Medium",1
"3966","Cesar","Lluviosa","Turdidae","Turdus leucomelas","T2P3","Medium",5
"3967","Cesar","Seca","Turdidae","Turdus leucomelas","T2P3","Medium",3
"3968","Cesar","Lluviosa","Tyrannidae","Tyrannulus elatus","T2P3","Medium",1
"3969","Cesar","Lluviosa","Vireonidae","Vireo olivaceus","T2P3","Medium",3
"3970","Cesar","Seca","Vireonidae","Vireo olivaceus","T2P3","Medium",4
"3971","Cesar","Seca","Thraupidae","Volatinia jacarina","T2P3","Medium",2
"3972","Cesar","Lluviosa","Furnariidae","Xiphorhynchus susurrans","T2P3","Medium",6
"3973","Cesar","Seca","Furnariidae","Xiphorhynchus susurrans","T2P3","Medium",2
"3974","Cesar","Lluviosa","Trochilidae","Amazilia saucerottei","T2P4","Medium",1
"3975","Cesar","Lluviosa","Trochilidae","Amazilia tzacatl","T2P4","Medium",1
"3976","Cesar","Seca","Rallidae","Aramides cajaneus","T2P4","Medium",1
"3977","Cesar","Lluviosa","Emberizidae","Arremon schlegeli","T2P4","Medium",1
"3978","Cesar","Lluviosa","Emberizidae","Arremonops conirostris","T2P4","Medium",10
"3979","Cesar","Lluviosa","Tyrannidae","Atalotriccus pilaris","T2P4","Medium",6
"3980","Cesar","Seca","Tyrannidae","Atalotriccus pilaris","T2P4","Medium",13
"3981","Cesar","Lluviosa","Parulidae","Basileuterus rufifrons","T2P4","Medium",8
"3982","Cesar","Seca","Parulidae","Basileuterus rufifrons","T2P4","Medium",3
"3983","Cesar","Seca","Psittacidae","Brotogeris jugularis","T2P4","Medium",1
"3984","Cesar","Lluviosa","Accipitridae","Buteo nitidus","T2P4","Medium",2
"3985","Cesar","Seca","Accipitridae","Buteogallus urubitinga","T2P4","Medium",2
"3986","Cesar","Seca","Ardeidae","Butorides striatus","T2P4","Medium",1
"3987","Cesar","Seca","Icteridae","Cacicus cela","T2P4","Medium",5
"3988","Cesar","Lluviosa","Tyrannidae","Camptostoma obsoletum","T2P4","Medium",2
"3989","Cesar","Seca","Tyrannidae","Camptostoma obsoletum","T2P4","Medium",1
"3990","Cesar","Lluviosa","Troglodytidae","Campylorhynchus griseus","T2P4","Medium",1
"3991","Cesar","Seca","Troglodytidae","Campylorhynchus griseus","T2P4","Medium",5
"3992","Cesar","Seca","Troglodytidae","Campylorhynchus nuchalis","T2P4","Medium",2
"3993","Cesar","Lluviosa","Troglodytidae","Cantorchilus leucotis","T2P4","Medium",4
"3994","Cesar","Seca","Troglodytidae","Cantorchilus leucotis","T2P4","Medium",19
"3995","Cesar","Lluviosa","Tyrannidae","Capsiempis flaveola","T2P4","Medium",1
"3996","Cesar","Seca","Tyrannidae","Capsiempis flaveola","T2P4","Medium",8
"3997","Cesar","Seca","Turdidae","Catharus ustulatus","T2P4","Medium",1
"3998","Cesar","Lluviosa","Thamnophilidae","Cercomacra nigricans","T2P4","Medium",1
"3999","Cesar","Seca","Apodidae","Chaetura brachyura","T2P4","Medium",1
"4000","Cesar","Lluviosa","Pipridae","Chiroxiphia lanceolata","T2P4","Medium",4
"4001","Cesar","Seca","Pipridae","Chiroxiphia lanceolata","T2P4","Medium",13
"4002","Cesar","Seca","Alcedinidae","Chloroceryle americana","T2P4","Medium",1
"4003","Cesar","Lluviosa","Columbidae","Claravis pretiosa","T2P4","Medium",1
"4004","Cesar","Seca","Columbidae","Claravis pretiosa","T2P4","Medium",5
"4005","Cesar","Lluviosa","Odontophoridae","Colinus cristatus","T2P4","Medium",1
"4006","Cesar","Lluviosa","Columbidae","Columbina minuta","T2P4","Medium",2
"4007","Cesar","Seca","Columbidae","Columbina talpacoti","T2P4","Medium",2
"4008","Cesar","Lluviosa","Thraupidae","Conirostrum leucogenys","T2P4","Medium",2
"4009","Cesar","Lluviosa","Tyrannidae","Contopus virens","T2P4","Medium",3
"4010","Cesar","Seca","Cuculidae","Crotophaga ani","T2P4","Medium",2
"4011","Cesar","Seca","Tinamidae","Crypturellus erythropus","T2P4","Medium",5
"4012","Cesar","Lluviosa","Tinamidae","Crypturellus soui","T2P4","Medium",5
"4013","Cesar","Seca","Tinamidae","Crypturellus soui","T2P4","Medium",11
"4014","Cesar","Lluviosa","Cardinalidae","Cyanocompsa cyanoides","T2P4","Medium",3
"4015","Cesar","Seca","Cardinalidae","Cyanocompsa cyanoides","T2P4","Medium",5
"4016","Cesar","Lluviosa","Corvidae","Cyanocorax affinis","T2P4","Medium",11
"4017","Cesar","Seca","Corvidae","Cyanocorax affinis","T2P4","Medium",13
"4018","Cesar","Seca","Vireonidae","Cyclarhis gujanensis","T2P4","Medium",7
"4019","Cesar","Lluviosa","Thraupidae","Dacnis cayana","T2P4","Medium",5
"4020","Cesar","Lluviosa","Furnariidae","Dendrocincla fuliginosa","T2P4","Medium",1
"4021","Cesar","Seca","Furnariidae","Dendrocincla fuliginosa","T2P4","Medium",1
"4022","Cesar","Lluviosa","Furnariidae","Dendroplex picus","T2P4","Medium",1
"4023","Cesar","Seca","Furnariidae","Dendroplex picus","T2P4","Medium",1
"4024","Cesar","Seca","Picidae","Dryocopus lineatus","T2P4","Medium",1
"4025","Cesar","Lluviosa","Tyrannidae","Elaenia flavogaster","T2P4","Medium",1
"4026","Cesar","Seca","Tyrannidae","Empidonax traillii","T2P4","Medium",1
"4027","Cesar","Lluviosa","Thraupidae","Euphonia laniirostris","T2P4","Medium",2
"4028","Cesar","Seca","Thraupidae","Euphonia laniirostris","T2P4","Medium",2
"4029","Cesar","Seca","Thraupidae","Euphonia trinitatis","T2P4","Medium",1
"4030","Cesar","Lluviosa","Psittacidae","Eupsittula pertinax","T2P4","Medium",2
"4031","Cesar","Seca","Psittacidae","Eupsittula pertinax","T2P4","Medium",5
"4032","Cesar","Seca","Thamnophilidae","Formicivora intermedia","T2P4","Medium",4
"4033","Cesar","Lluviosa","Galbulidae","Galbula ruficauda","T2P4","Medium",6
"4034","Cesar","Seca","Galbulidae","Galbula ruficauda","T2P4","Medium",1
"4035","Cesar","Seca","Strigidae","Glaucidium brasilianum","T2P4","Medium",14
"4036","Cesar","Seca","Falconidae","Herpetotheres cachinnans","T2P4","Medium",1
"4037","Cesar","Lluviosa","Vireonidae","Hylophilus flavipes","T2P4","Medium",8
"4038","Cesar","Seca","Vireonidae","Hylophilus flavipes","T2P4","Medium",9
"4039","Cesar","Lluviosa","Icteridae","Icterus chrysater","T2P4","Medium",9
"4040","Cesar","Seca","Icteridae","Icterus chrysater","T2P4","Medium",5
"4041","Cesar","Seca","Icteridae","Icterus mesomelas","T2P4","Medium",2
"4042","Cesar","Seca","Icteridae","Icterus nigrogularis","T2P4","Medium",2
"4043","Cesar","Lluviosa","Tyrannidae","Legatus leucophaius","T2P4","Medium",5
"4044","Cesar","Seca","Tyrannidae","Legatus leucophaius","T2P4","Medium",1
"4045","Cesar","Seca","Tyrannidae","Leptopogon amaurocephalus","T2P4","Medium",1
"4046","Cesar","Lluviosa","Columbidae","Leptotila verreauxi","T2P4","Medium",1
"4047","Cesar","Seca","Columbidae","Leptotila verreauxi","T2P4","Medium",12
"4048","Cesar","Lluviosa","Pipridae","Manacus manacus","T2P4","Medium",2
"4049","Cesar","Lluviosa","Tyrannidae","Megarynchus pitangua","T2P4","Medium",4
"4050","Cesar","Seca","Tyrannidae","Megarynchus pitangua","T2P4","Medium",6
"4051","Cesar","Lluviosa","Picidae","Melanerpes rubricapillus","T2P4","Medium",2
"4052","Cesar","Seca","Picidae","Melanerpes rubricapillus","T2P4","Medium",2
"4053","Cesar","Lluviosa","Falconidae","Milvago chimachima","T2P4","Medium",3
"4054","Cesar","Seca","Falconidae","Milvago chimachima","T2P4","Medium",8
"4055","Cesar","Lluviosa","Tyrannidae","Mionectes olivaceus","T2P4","Medium",1
"4056","Cesar","Lluviosa","Momotidae","Momotus subrufescens","T2P4","Medium",1
"4057","Cesar","Lluviosa","Tyrannidae","Myiarchus tuberculifer","T2P4","Medium",2
"4058","Cesar","Seca","Tyrannidae","Myiarchus tuberculifer","T2P4","Medium",2
